subscribed,age,job,marital,education,default,housing,loan,contact_method,month,num_camp_contacts,days_since_last_contact,num_prev_contacts,prev_outcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,duration,day_of_week
0,44,N/A,single,basic.9y,N,1,0,2,6,3,0,0,0,1.4,94.465,-41.8,4.96,5228.1,76,mon
0,30,blue-collar,married,N/A,0,0,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.864,5191,85,fri
0,32,services,married,high.school,N,0,0,2,6,1,0,0,0,1.4,94.465,-41.8,4.959,5228.1,174,fri
0,41,unemployed,married,N/A,0,0,0,2,6,3,0,0,0,1.4,94.465,-41.8,4.967,5228.1,280,fri
1,33,admin.,single,university.degree,0,1,0,1,8,4,0,0,0,1.4,93.444,-36.1,4.963,5228.1,686,thu
0,59,retired,married,basic.4y,0,1,0,1,8,1,0,0,0,1.4,93.444,-36.1,4.963,5228.1,94,fri
0,28,blue-collar,married,basic.9y,0,1,0,1,7,3,0,0,0,1.4,93.918,-42.7,4.96,5228.1,225,mon
0,33,blue-collar,single,basic.6y,0,1,0,1,5,2,0,0,0,-1.8,92.893,-46.2,1.313,5099.1,474,fri
0,53,services,married,high.school,N,1,0,1,8,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,76,thu
1,41,services,married,high.school,0,0,0,1,3,6,0,0,0,-1.8,92.843,-50,1.778,5099.1,377,wed
0,55,N/A,married,basic.4y,0,0,1,1,7,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,185,thu
0,45,blue-collar,married,basic.9y,N,0,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.856,5191,121,tue
0,35,technician,married,professional.course,0,0,0,1,7,4,0,0,0,1.4,93.918,-42.7,4.968,5228.1,126,thu
0,31,services,married,high.school,N,0,0,1,7,3,0,0,0,1.4,93.918,-42.7,4.96,5228.1,160,mon
0,53,management,married,university.degree,0,0,0,1,8,4,0,0,0,1.4,93.444,-36.1,4.965,5228.1,313,mon
0,35,technician,single,professional.course,0,1,0,1,5,1,0,0,0,-1.8,92.893,-46.2,1.327,5099.1,141,thu
0,45,blue-collar,divorced,basic.6y,N,1,0,1,5,1,0,0,0,-1.8,92.893,-46.2,1.327,5099.1,219,thu
0,34,housemaid,single,university.degree,0,0,0,2,6,2,0,0,0,1.4,94.465,-41.8,4.961,5228.1,267,thu
0,42,admin.,married,basic.9y,0,0,0,2,4,3,0,1,2,-1.8,93.075,-47.1,1.405,5099.1,406,mon
0,36,self-employed,married,basic.9y,0,1,1,1,11,3,0,0,0,-0.1,93.2,-42,4.076,5195.8,151,thu
0,44,admin.,married,high.school,0,0,0,2,5,3,0,0,0,1.1,93.994,-36.4,4.856,5191,228,wed
0,50,admin.,divorced,university.degree,0,1,0,1,8,2,0,0,0,1.4,93.444,-36.1,4.965,5228.1,73,tue
0,36,admin.,married,university.degree,0,1,0,1,9,1,0,0,0,-3.4,92.379,-29.8,0.773,5017.5,355,fri
0,27,technician,married,professional.course,0,0,0,1,7,9,0,0,0,1.4,93.918,-42.7,4.963,5228.1,102,thu
0,40,management,married,N/A,0,0,0,2,5,3,0,0,0,1.1,93.994,-36.4,4.859,5191,97,fri
0,25,technician,single,university.degree,0,1,1,2,6,6,0,0,0,1.4,94.465,-41.8,4.96,5228.1,35,mon
0,29,management,married,university.degree,0,1,1,1,8,2,0,0,0,1.4,93.444,-36.1,4.966,5228.1,116,tue
0,44,admin.,married,high.school,0,0,0,2,5,3,0,0,0,1.1,93.994,-36.4,4.856,5191,83,wed
0,57,blue-collar,married,N/A,N,1,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.856,5191,473,tue
0,30,admin.,single,high.school,0,1,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.963,5228.1,605,wed
0,37,self-employed,married,university.degree,0,1,1,1,8,2,0,0,0,1.4,93.444,-36.1,4.967,5228.1,585,wed
0,57,technician,married,basic.9y,0,0,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.961,5228.1,94,tue
1,32,technician,married,professional.course,0,1,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.963,5228.1,255,thu
1,54,admin.,married,professional.course,0,0,0,1,11,2,10,1,1,-1.1,94.767,-50.8,1.035,4963.6,1868,tue
1,58,blue-collar,married,basic.9y,0,1,0,1,8,1,0,0,0,1.4,93.444,-36.1,4.97,5228.1,846,mon
0,29,admin.,single,university.degree,N,1,0,1,8,5,0,0,0,1.4,93.444,-36.1,4.963,5228.1,158,tue
0,60,services,married,high.school,N,0,0,1,8,1,0,0,0,1.4,93.444,-36.1,4.966,5228.1,73,tue
0,27,unemployed,single,university.degree,0,0,0,2,6,2,0,0,0,1.4,94.465,-41.8,4.864,5228.1,404,wed
0,30,unemployed,married,high.school,0,1,0,1,7,3,0,0,0,1.4,93.918,-42.7,4.961,5228.1,383,tue
0,42,blue-collar,married,basic.4y,0,0,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.859,5191,51,wed
0,48,housemaid,married,high.school,0,0,0,2,6,1,0,0,0,1.4,94.465,-41.8,4.864,5228.1,87,tue
0,35,admin.,single,university.degree,0,0,0,1,8,2,0,0,0,1.4,93.444,-36.1,4.97,5228.1,167,mon
0,46,blue-collar,married,basic.6y,N,1,1,2,5,1,0,0,0,1.1,93.994,-36.4,4.857,5191,440,mon
0,57,retired,N/A,basic.4y,0,0,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.857,5191,673,tue
0,30,services,married,high.school,0,0,0,2,6,3,0,0,0,1.4,94.465,-41.8,4.865,5228.1,151,mon
0,28,technician,single,high.school,0,1,1,1,4,4,0,1,2,-1.8,93.075,-47.1,1.41,5099.1,48,thu
0,34,services,married,high.school,N,1,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.856,5191,309,tue
0,42,blue-collar,married,basic.4y,N,0,0,2,6,1,0,0,0,1.4,94.465,-41.8,4.958,5228.1,236,thu
0,30,admin.,single,university.degree,0,1,0,1,11,1,0,0,0,-0.1,93.2,-42,4.153,5195.8,288,tue
0,27,student,single,basic.9y,0,1,0,1,8,1,0,0,0,-1.7,94.027,-38.3,0.9,4991.6,111,wed
0,23,entrepreneur,married,university.degree,0,1,0,1,8,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,87,thu
0,43,blue-collar,married,basic.4y,N,1,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.857,5191,193,tue
0,59,management,married,basic.4y,N,1,1,2,5,1,0,0,0,1.1,93.994,-36.4,4.857,5191,318,tue
0,31,self-employed,single,university.degree,0,0,0,1,8,1,0,2,2,-1.7,94.027,-38.3,0.898,4991.6,209,mon
0,43,self-employed,married,basic.9y,0,0,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.858,5191,173,wed
0,52,technician,married,high.school,0,1,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.857,5191,503,mon
0,26,housemaid,single,high.school,N,1,1,2,7,1,0,0,0,1.4,93.918,-42.7,4.963,5228.1,127,thu
0,24,blue-collar,married,basic.9y,0,1,1,2,5,6,0,0,0,1.1,93.994,-36.4,4.855,5191,101,fri
0,35,blue-collar,single,basic.6y,0,0,0,1,11,1,0,1,2,-0.1,93.2,-42,4.076,5195.8,370,thu
1,59,technician,married,professional.course,0,0,0,1,6,4,0,1,2,-1.7,94.055,-39.8,0.742,4991.6,1207,thu
0,28,blue-collar,married,basic.6y,N,0,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.855,5191,262,thu
0,37,blue-collar,single,basic.9y,0,0,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.857,5191,211,wed
0,46,admin.,married,professional.course,0,0,0,1,4,1,0,1,2,-1.8,93.075,-47.1,1.405,5099.1,609,fri
1,26,technician,single,university.degree,0,1,0,1,7,3,6,2,1,-1.7,94.215,-40.3,0.861,4991.6,806,fri
0,40,management,married,university.degree,0,1,0,1,8,6,0,0,0,1.4,93.444,-36.1,4.963,5228.1,77,thu
0,56,blue-collar,married,basic.4y,N,1,0,1,7,2,0,0,0,1.4,93.918,-42.7,4.961,5228.1,335,tue
0,40,management,married,university.degree,0,1,0,1,5,1,0,0,0,-1.8,92.893,-46.2,1.344,5099.1,459,tue
0,29,admin.,single,university.degree,0,1,1,2,5,2,0,0,0,1.1,93.994,-36.4,4.859,5191,266,wed
0,28,blue-collar,single,basic.9y,0,1,0,1,5,1,0,1,2,-1.8,92.893,-46.2,1.266,5099.1,225,thu
0,48,technician,single,N/A,N,0,0,2,5,7,0,0,0,1.1,93.994,-36.4,4.86,5191,257,thu
0,28,unemployed,single,university.degree,0,1,0,1,5,1,0,0,0,-1.8,92.893,-46.2,1.244,5099.1,434,mon
0,33,technician,married,professional.course,0,0,0,2,5,4,0,0,0,1.1,93.994,-36.4,4.86,5191,191,thu
0,56,entrepreneur,married,university.degree,0,1,1,2,6,1,0,0,0,1.4,94.465,-41.8,4.961,5228.1,82,thu
1,57,retired,married,basic.9y,0,0,0,1,8,4,0,0,0,1.4,93.444,-36.1,4.965,5228.1,388,tue
0,24,admin.,single,high.school,N,1,0,2,7,1,0,0,0,1.4,93.918,-42.7,4.958,5228.1,15,thu
0,39,self-employed,married,university.degree,0,0,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.858,5191,17,wed
0,40,blue-collar,married,N/A,0,1,1,2,5,1,0,0,0,1.1,93.994,-36.4,4.857,5191,155,mon
0,54,blue-collar,divorced,N/A,N,1,0,2,6,3,0,0,0,1.4,94.465,-41.8,4.958,5228.1,339,thu
0,25,admin.,single,university.degree,0,0,0,2,6,2,0,0,0,1.4,94.465,-41.8,4.864,5228.1,188,wed
1,36,blue-collar,married,basic.9y,N,0,0,1,5,3,0,1,2,-1.8,92.893,-46.2,1.281,5099.1,951,wed
0,48,admin.,married,university.degree,0,1,0,1,11,1,0,0,0,-0.1,93.2,-42,4.12,5195.8,288,wed
0,32,admin.,single,university.degree,0,1,0,1,8,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,206,thu
0,48,admin.,married,university.degree,0,1,1,1,7,2,0,0,0,1.4,93.918,-42.7,4.963,5228.1,154,fri
0,30,technician,married,university.degree,N,1,0,2,5,3,0,0,0,1.1,93.994,-36.4,4.858,5191,72,wed
0,41,admin.,divorced,high.school,0,0,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.857,5191,293,tue
0,54,retired,divorced,basic.4y,N,1,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,141,tue
1,29,admin.,single,university.degree,0,1,0,1,3,1,0,0,0,-1.8,93.369,-34.8,0.639,5008.7,215,mon
0,28,blue-collar,single,high.school,0,1,0,2,6,2,0,0,0,1.4,94.465,-41.8,4.865,5228.1,102,mon
0,30,admin.,married,university.degree,0,0,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.857,5191,178,tue
0,54,admin.,married,university.degree,0,1,0,2,5,3,0,0,0,1.1,93.994,-36.4,4.855,5191,461,thu
0,33,entrepreneur,married,basic.9y,N,0,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.857,5191,82,tue
0,38,blue-collar,married,basic.9y,0,0,0,1,5,1,11,1,1,-1.8,92.893,-46.2,1.281,5099.1,204,wed
0,46,housemaid,divorced,basic.6y,0,1,0,2,6,8,0,0,0,1.4,94.465,-41.8,4.864,5228.1,143,tue
0,38,admin.,divorced,university.degree,0,0,0,2,6,3,0,0,0,1.4,94.465,-41.8,4.959,5228.1,50,fri
0,38,services,married,high.school,0,0,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.968,5228.1,81,thu
0,33,blue-collar,married,high.school,0,1,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.856,5191,233,wed
0,25,admin.,married,university.degree,0,0,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.864,5191,56,fri
0,29,admin.,single,university.degree,N,1,0,1,5,10,0,0,0,-1.8,92.893,-46.2,1.25,5099.1,104,fri
0,60,technician,married,professional.course,N,0,0,2,7,15,0,0,0,1.4,93.918,-42.7,4.961,5228.1,55,tue
0,57,services,married,high.school,0,1,0,1,5,2,0,0,0,-1.8,92.893,-46.2,1.244,5099.1,126,mon
0,36,admin.,single,university.degree,0,0,0,1,8,1,0,0,0,1.4,93.444,-36.1,4.965,5228.1,142,wed
0,54,admin.,married,university.degree,0,0,0,1,7,5,0,0,0,1.4,93.918,-42.7,4.968,5228.1,9,thu
0,25,self-employed,single,university.degree,0,0,0,2,5,3,0,0,0,1.1,93.994,-36.4,4.856,5191,247,tue
0,41,entrepreneur,married,university.degree,0,0,0,2,5,4,0,0,0,1.1,93.994,-36.4,4.856,5191,130,wed
0,54,management,married,university.degree,0,1,0,1,4,1,0,0,0,-1.8,93.075,-47.1,1.405,5099.1,336,tue
0,39,blue-collar,divorced,basic.6y,N,0,0,1,5,1,0,0,0,-1.8,92.893,-46.2,1.281,5099.1,101,wed
0,55,entrepreneur,divorced,university.degree,N,0,0,1,5,1,0,1,2,-1.8,92.893,-46.2,1.313,5099.1,56,fri
0,40,admin.,married,high.school,0,0,0,2,5,3,0,0,0,1.1,93.994,-36.4,4.857,5191,160,mon
0,43,unemployed,married,university.degree,N,1,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.857,5191,424,tue
1,81,retired,married,basic.4y,0,0,0,1,5,2,0,0,0,-1.8,92.893,-46.2,1.354,5099.1,617,mon
0,43,technician,divorced,professional.course,0,1,0,1,5,1,0,0,0,-1.8,92.893,-46.2,1.264,5099.1,143,mon
1,34,admin.,married,high.school,0,1,0,1,6,1,6,2,1,-1.7,94.055,-39.8,0.704,4991.6,238,wed
0,42,technician,married,high.school,0,1,0,1,8,1,0,0,0,1.4,93.444,-36.1,4.968,5228.1,188,tue
0,30,services,married,basic.6y,0,0,0,1,11,2,0,0,0,-0.1,93.2,-42,4.153,5195.8,154,tue
0,24,services,single,basic.9y,N,0,1,2,6,2,0,0,0,1.4,94.465,-41.8,4.865,5228.1,222,mon
0,51,N/A,married,N/A,N,1,0,1,8,5,0,0,0,1.4,93.444,-36.1,4.963,5228.1,10,fri
0,42,blue-collar,married,basic.9y,0,0,0,1,5,5,10,1,1,-1.8,92.893,-46.2,1.344,5099.1,632,tue
0,51,self-employed,married,basic.4y,N,0,1,2,5,7,0,0,0,1.1,93.994,-36.4,4.859,5191,91,wed
0,38,blue-collar,married,high.school,N,0,0,1,7,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,90,mon
0,45,blue-collar,married,basic.4y,N,1,1,1,8,1,0,0,0,1.4,93.444,-36.1,4.965,5228.1,187,mon
0,51,admin.,divorced,university.degree,N,0,0,2,8,1,0,0,0,1.4,93.444,-36.1,4.963,5228.1,86,fri
0,44,admin.,married,university.degree,N,0,0,2,5,6,0,0,0,1.1,93.994,-36.4,4.859,5191,165,fri
0,52,technician,married,basic.9y,0,1,0,1,11,1,0,0,0,-0.1,93.2,-42,4.021,5195.8,102,fri
0,49,admin.,married,university.degree,0,1,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.857,5191,212,mon
0,49,technician,married,professional.course,0,1,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.856,5191,57,tue
0,52,N/A,married,basic.6y,0,0,0,2,5,4,0,0,0,1.1,93.994,-36.4,4.864,5191,54,fri
0,32,entrepreneur,married,university.degree,0,0,0,1,11,4,0,0,0,-0.1,93.2,-42,4.076,5195.8,73,thu
0,27,services,married,high.school,0,0,0,1,7,3,0,0,0,1.4,93.918,-42.7,4.963,5228.1,184,thu
0,44,admin.,divorced,high.school,0,1,0,1,5,8,0,1,2,-1.8,92.893,-46.2,1.291,5099.1,173,tue
0,33,admin.,single,university.degree,0,0,0,1,5,7,0,0,0,-1.8,92.893,-46.2,1.281,5099.1,6,wed
0,30,services,married,basic.9y,0,0,0,1,7,2,0,0,0,1.4,93.918,-42.7,4.961,5228.1,70,tue
0,32,admin.,single,university.degree,0,1,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.958,5228.1,96,thu
0,36,blue-collar,married,professional.course,N,1,1,2,6,3,0,0,0,1.4,94.465,-41.8,4.961,5228.1,102,tue
0,49,unemployed,married,high.school,0,1,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.963,5228.1,98,wed
0,48,services,single,basic.4y,N,1,1,1,5,2,0,0,0,-1.8,92.893,-46.2,1.266,5099.1,106,thu
1,48,technician,married,professional.course,0,1,0,1,8,8,0,0,0,1.4,93.444,-36.1,4.964,5228.1,336,fri
0,42,blue-collar,married,basic.4y,0,0,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.857,5191,456,wed
0,28,admin.,married,high.school,0,1,0,1,5,3,0,0,0,-1.8,92.893,-46.2,1.334,5099.1,293,wed
0,52,management,married,university.degree,N,1,1,1,8,1,0,0,0,1.4,93.444,-36.1,4.968,5228.1,118,thu
0,23,management,single,university.degree,0,1,0,1,7,2,0,0,0,1.4,93.918,-42.7,4.961,5228.1,314,tue
0,36,blue-collar,married,basic.6y,0,1,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.858,5191,167,wed
0,43,admin.,divorced,university.degree,N,0,0,1,8,2,0,0,0,1.4,93.444,-36.1,4.966,5228.1,111,tue
0,31,services,divorced,high.school,N,1,0,1,5,1,0,0,0,-1.8,92.893,-46.2,1.327,5099.1,236,thu
0,49,unemployed,married,basic.4y,0,1,0,1,8,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,155,wed
0,36,blue-collar,married,basic.9y,0,1,0,1,7,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,80,mon
0,47,management,divorced,basic.4y,0,0,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.855,5191,241,fri
0,31,technician,single,professional.course,0,N,N,1,8,7,0,0,0,1.4,93.444,-36.1,4.963,5228.1,202,mon
0,46,entrepreneur,married,professional.course,N,0,0,2,6,1,0,0,0,1.4,94.465,-41.8,4.961,5228.1,88,mon
0,54,blue-collar,married,basic.9y,N,1,0,1,8,3,0,0,0,1.4,93.444,-36.1,4.966,5228.1,439,tue
0,35,admin.,married,university.degree,0,0,0,1,5,3,0,0,0,-1.8,92.893,-46.2,1.27,5099.1,322,thu
0,37,admin.,divorced,high.school,0,0,0,2,5,10,0,0,0,1.1,93.994,-36.4,4.86,5191,51,thu
0,44,blue-collar,married,basic.9y,N,1,0,2,6,1,0,0,0,1.4,94.465,-41.8,4.865,5228.1,147,mon
1,30,unemployed,married,high.school,0,0,0,1,5,1,3,1,1,-1.8,92.893,-46.2,1.354,5099.1,417,mon
0,33,admin.,single,high.school,0,1,0,1,7,5,0,0,0,1.4,93.918,-42.7,4.961,5228.1,498,tue
0,57,services,divorced,N/A,0,0,0,1,5,3,0,0,0,-1.8,92.893,-46.2,1.313,5099.1,405,fri
0,39,admin.,single,N/A,0,0,1,2,5,4,0,0,0,1.1,93.994,-36.4,4.857,5191,219,fri
0,43,unemployed,married,basic.4y,0,0,0,1,5,2,0,0,0,-1.8,92.893,-46.2,1.334,5099.1,117,wed
0,32,services,married,high.school,0,N,N,2,5,2,0,0,0,1.1,93.994,-36.4,4.857,5191,72,mon
0,29,technician,single,university.degree,0,0,0,1,5,2,0,0,0,-1.8,92.893,-46.2,1.244,5099.1,68,mon
0,35,admin.,divorced,high.school,0,1,1,2,5,2,0,1,2,-1.8,92.893,-46.2,1.299,5099.1,82,mon
0,47,admin.,married,high.school,0,0,0,1,5,2,0,0,0,-1.8,92.893,-46.2,1.27,5099.1,99,wed
0,37,management,married,university.degree,0,1,0,1,11,1,0,0,0,-0.1,93.2,-42,4.076,5195.8,252,thu
0,35,technician,single,university.degree,N,0,0,1,4,1,0,0,0,-1.8,93.075,-47.1,1.405,5099.1,712,mon
0,37,self-employed,married,basic.9y,0,1,1,1,7,1,0,0,0,1.4,93.918,-42.7,4.963,5228.1,171,thu
0,36,technician,married,high.school,N,1,0,1,8,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,112,wed
0,50,admin.,married,basic.9y,0,0,0,1,8,1,0,0,0,1.4,93.444,-36.1,4.968,5228.1,84,thu
0,30,admin.,single,university.degree,0,0,0,1,8,1,0,0,0,1.4,93.444,-36.1,4.965,5228.1,135,mon
0,33,blue-collar,married,basic.9y,0,1,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.961,5228.1,132,tue
0,37,admin.,single,high.school,0,0,1,1,7,6,0,0,0,1.4,93.918,-42.7,4.961,5228.1,223,tue
0,45,self-employed,divorced,university.degree,0,0,1,1,5,1,0,0,0,-1.8,92.893,-46.2,1.25,5099.1,133,fri
0,30,admin.,single,university.degree,0,0,0,1,11,2,0,1,2,-0.1,93.2,-42,4.021,5195.8,258,fri
0,51,management,divorced,university.degree,0,0,0,1,5,2,0,0,0,-1.8,92.893,-46.2,1.334,5099.1,345,wed
0,49,self-employed,single,basic.9y,0,0,0,2,5,10,0,0,0,1.1,93.994,-36.4,4.858,5191,58,mon
0,31,technician,single,university.degree,0,1,0,1,8,5,0,0,0,1.4,93.444,-36.1,4.962,5228.1,958,thu
0,40,admin.,single,university.degree,0,1,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,250,fri
0,41,technician,married,professional.course,0,0,1,1,8,2,0,0,0,1.4,93.444,-36.1,4.963,5228.1,898,thu
0,58,retired,married,basic.4y,0,1,0,1,4,1,2,1,1,-1.8,93.075,-47.1,1.365,5099.1,185,thu
0,49,blue-collar,married,basic.4y,N,1,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.86,5191,282,thu
0,39,technician,divorced,professional.course,0,1,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.855,5191,135,fri
0,48,technician,married,basic.6y,0,0,1,2,5,1,0,0,0,1.1,93.994,-36.4,4.857,5191,175,tue
0,50,entrepreneur,married,basic.4y,N,0,0,1,7,2,0,0,0,1.4,93.918,-42.7,4.958,5228.1,235,thu
0,54,blue-collar,married,N/A,0,1,0,1,8,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,99,wed
0,38,blue-collar,married,N/A,N,0,1,2,5,1,0,0,0,1.1,93.994,-36.4,4.856,5191,181,wed
0,51,blue-collar,married,basic.4y,0,0,0,1,8,2,0,0,0,1.4,93.444,-36.1,4.968,5228.1,132,tue
0,36,admin.,single,university.degree,N,0,0,2,5,4,0,0,0,1.1,93.994,-36.4,4.859,5191,117,wed
0,35,blue-collar,married,basic.6y,0,1,0,1,11,2,0,0,0,-0.1,93.2,-42,4.153,5195.8,372,tue
0,44,admin.,married,high.school,0,0,0,1,8,1,0,0,0,1.4,93.444,-36.1,4.965,5228.1,126,mon
0,43,blue-collar,married,basic.4y,0,0,1,1,5,1,0,1,2,-1.8,92.893,-46.2,1.281,5099.1,69,wed
0,30,technician,single,university.degree,0,0,0,1,8,7,0,0,0,1.4,93.444,-36.1,4.963,5228.1,183,thu
0,41,technician,divorced,basic.4y,0,1,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.856,5191,270,tue
0,27,management,single,university.degree,0,1,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.856,5191,134,tue
1,45,blue-collar,married,high.school,0,1,1,1,11,2,5,3,1,-1.1,94.767,-50.8,1.05,4963.6,449,mon
0,26,admin.,single,high.school,0,1,0,2,5,3,0,0,0,1.1,93.994,-36.4,4.864,5191,160,fri
0,36,technician,married,professional.course,0,N,N,2,5,2,0,0,0,1.1,93.994,-36.4,4.857,5191,155,tue
0,24,student,single,high.school,0,0,0,1,7,1,0,1,2,-2.9,92.469,-33.6,1.029,5076.2,115,wed
0,46,management,married,university.degree,0,1,0,1,11,6,0,0,0,-0.1,93.2,-42,4.076,5195.8,205,thu
1,61,blue-collar,married,basic.6y,0,1,1,1,5,1,3,2,1,-1.8,93.876,-40,0.695,5008.7,403,fri
0,50,admin.,divorced,basic.9y,0,0,0,2,5,4,0,0,0,1.1,93.994,-36.4,4.857,5191,145,fri
0,49,technician,married,professional.course,N,1,0,2,5,9,0,0,0,1.1,93.994,-36.4,4.856,5191,82,tue
0,55,admin.,married,basic.4y,0,1,0,1,4,1,0,1,2,-1.8,93.075,-47.1,1.405,5099.1,548,fri
0,54,blue-collar,married,basic.4y,0,1,0,1,8,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,109,thu
0,40,blue-collar,divorced,basic.9y,0,1,0,1,7,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,207,wed
0,58,blue-collar,married,basic.4y,N,1,1,1,5,1,0,0,0,-1.8,92.893,-46.2,1.281,5099.1,173,wed
0,58,entrepreneur,married,university.degree,0,0,0,2,7,1,0,0,0,1.4,93.918,-42.7,4.963,5228.1,175,wed
0,36,admin.,single,university.degree,0,1,0,1,8,1,0,0,0,1.4,93.444,-36.1,4.963,5228.1,379,thu
0,30,admin.,single,university.degree,0,1,0,1,8,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,105,wed
0,45,admin.,single,university.degree,0,1,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.958,5228.1,544,thu
0,40,management,married,university.degree,0,1,0,1,11,1,0,1,2,-0.1,93.2,-42,4.021,5195.8,401,fri
0,42,self-employed,married,university.degree,0,0,0,1,7,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,84,mon
0,43,blue-collar,married,N/A,0,1,0,1,5,7,0,0,0,-1.8,92.893,-46.2,1.291,5099.1,128,tue
0,24,student,single,high.school,N,0,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,86,tue
0,49,management,married,university.degree,0,0,0,1,7,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,549,mon
0,55,unemployed,married,basic.4y,0,1,0,2,9,1,0,0,0,-1.1,94.199,-37.5,0.879,4963.6,6,tue
0,49,admin.,married,high.school,0,1,0,1,8,1,0,0,0,1.4,93.444,-36.1,4.966,5228.1,183,fri
0,48,blue-collar,married,basic.4y,0,0,1,2,6,1,0,0,0,1.4,94.465,-41.8,4.864,5228.1,291,tue
0,49,admin.,married,high.school,0,0,0,1,8,1,0,0,0,1.4,93.444,-36.1,4.966,5228.1,151,fri
0,40,blue-collar,married,high.school,N,1,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.857,5191,98,mon
0,35,services,married,high.school,0,0,0,1,5,2,0,0,0,-1.8,92.893,-46.2,1.313,5099.1,301,fri
0,32,admin.,single,professional.course,0,1,0,2,5,11,0,0,0,1.1,93.994,-36.4,4.857,5191,16,mon
1,67,housemaid,divorced,professional.course,0,1,0,1,11,2,5,5,1,-1.1,94.767,-50.8,1.039,4963.6,655,mon
0,41,technician,married,university.degree,0,1,1,1,5,4,0,0,0,-1.8,92.893,-46.2,1.313,5099.1,170,fri
1,73,retired,married,university.degree,0,1,0,1,3,1,0,0,0,-1.8,92.843,-50,1.531,5099.1,179,fri
0,32,management,single,basic.4y,0,0,0,2,5,7,0,0,0,1.1,93.994,-36.4,4.858,5191,73,mon
0,33,management,married,university.degree,0,1,0,1,8,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,113,wed
0,36,technician,married,professional.course,0,1,0,2,5,4,0,0,0,-1.8,92.893,-46.2,1.27,5099.1,86,wed
0,40,technician,married,professional.course,0,1,0,1,11,1,0,1,2,-0.1,93.2,-42,4.076,5195.8,180,thu
0,25,blue-collar,single,basic.9y,0,1,1,1,7,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,212,thu
0,60,entrepreneur,married,N/A,0,0,0,1,8,2,0,0,0,-2.9,92.201,-31.4,0.883,5076.2,130,thu
0,45,management,married,university.degree,0,1,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.968,5228.1,391,thu
0,33,technician,married,university.degree,0,0,0,2,11,2,0,0,0,-0.1,93.2,-42,4.12,5195.8,91,wed
0,31,admin.,married,university.degree,0,1,0,1,8,7,0,0,0,1.4,93.444,-36.1,4.963,5228.1,280,thu
